go_id	go	gene_id
GB49244	GO:0005622	LOC408939
GB49244	GO:0007034	LOC408939
GB49245	GO:0016021	LOC724862
GB49246	GO:0016021	LOC551130
GB49248	GO:0005326	Tk
GB49248	GO:0005615	Tk
GB49248	GO:0006836	Tk
GB49248	GO:0007217	Tk
GB49248	GO:0007218	Tk
GB49248	GO:0007268	Tk
GB49248	GO:0007610	Tk
GB49250	GO:0004392	Ho
GB49250	GO:0006788	Ho
GB49250	GO:0016021	Ho
GB49250	GO:0046872	Ho
GB49252	GO:0004190	LOC100576910
GB49252	GO:0005524	LOC100576910
GB49252	GO:0006810	LOC100576910
GB49255	GO:0005524	LOC100578112
GB49255	GO:0006139	LOC100578112
GB49255	GO:0019205	LOC100578112
GB49259	GO:0006839	LOC410791
GB49259	GO:0016021	LOC410791
GB49259	GO:0031966	LOC410791
GB49262	GO:0016021	LOC100577043
GB49264	GO:0006482	LOC550901
GB49264	GO:0052689	LOC550901
GB49268	GO:0004970	LOC410788
GB49268	GO:0005234	LOC410788
GB49268	GO:0016021	LOC410788
GB49268	GO:0030054	LOC410788
GB49268	GO:0045211	LOC410788
GB49271	GO:0016021	LOC725853
GB49273	GO:0004970	LOC408645
GB49273	GO:0005234	LOC408645
GB49273	GO:0016021	LOC408645
GB49273	GO:0030054	LOC408645
GB49273	GO:0045211	LOC408645
GB49276	GO:0016021	LOC725651
GB49280	GO:0016021	LOC408646
GB49280	GO:0055085	LOC408646
GB49281	GO:0016021	LOC100576447
GB49284	GO:0016021	LOC551894
GB49289	GO:0004181	LOC551792
GB49289	GO:0008270	LOC551792
GB49295	GO:0003707	LOC551232
GB49295	GO:0004879	LOC551232
GB49295	GO:0005634	LOC551232
GB49295	GO:0006351	LOC551232
GB49295	GO:0008270	LOC551232
GB49295	GO:0043565	LOC551232
GB49296	GO:0046872	LOC552765
GB49297	GO:0005509	LOC726433
GB49298	GO:0007155	LOC552742
GB49298	GO:0007229	LOC552742
GB49298	GO:0008305	LOC552742
GB49299	GO:0005525	LOC409342
GB49299	GO:0005794	LOC409342
GB49299	GO:0007264	LOC409342
GB49299	GO:0015031	LOC409342
GB49301	GO:0006886	LOC412884
GB49301	GO:0016192	LOC412884
GB49301	GO:0030131	LOC412884
GB49304	GO:0000930	LOC411508
GB49304	GO:0003924	LOC411508
GB49304	GO:0005525	LOC411508
GB49304	GO:0005874	LOC411508
GB49304	GO:0007020	LOC411508
GB49304	GO:0031122	LOC411508
GB49305	GO:0005789	LOC552705
GB49305	GO:0007029	LOC552705
GB49305	GO:0016021	LOC552705
GB49306	GO:0015986	LOC552699
GB49306	GO:0045261	LOC552699
GB49306	GO:0046933	LOC552699
GB49306	GO:0046961	LOC552699
GB49307	GO:0003677	LOC411510
GB49307	GO:0003899	LOC411510
GB49307	GO:0006351	LOC411510
GB49312	GO:0016616	LOC410042
GB49312	GO:0051287	LOC410042
GB49313	GO:0005741	LOC551325
GB49313	GO:0008308	LOC551325
GB49313	GO:0016021	LOC551325
GB49318	GO:0000166	LOC551033
GB49318	GO:0003676	LOC551033
GB49318	GO:0005634	LOC551033
GB49318	GO:0016021	LOC551033
GB49320	GO:0005388	LOC410371
GB49320	GO:0005524	LOC410371
GB49320	GO:0016021	LOC410371
GB49320	GO:0046872	LOC410371
GB49321	GO:0008270	LOC410167
GB49321	GO:0016491	LOC410167
GB49322	GO:0016021	LOC552711
GB49323	GO:0016021	LOC100578814
GB49323	GO:0080019	LOC100578814
GB49324	GO:0016021	LOC552725
GB49324	GO:0016772	LOC552725
GB49325	GO:0003677	LOC412742
GB49325	GO:0005524	LOC412742
GB49325	GO:0016589	LOC412742
GB49325	GO:0016887	LOC412742
GB49325	GO:0043044	LOC412742
GB49326	GO:0016021	LOC725187
GB49326	GO:0080019	LOC725187
GB49328	GO:0016021	LOC552110
GB49328	GO:0080019	LOC552110
GB49329	GO:0016021	LOC413297
GB49330	GO:0016021	LOC552178
GB49330	GO:0016485	LOC552178
GB49331	GO:0016021	LOC724772
GB49332	GO:0005634	LOC724801
GB49332	GO:0006355	LOC724801
GB49332	GO:0043565	LOC724801
GB49336	GO:0003989	LOC552286
GB49336	GO:0004075	LOC552286
GB49336	GO:0005524	LOC552286
GB49336	GO:0006633	LOC552286
GB49336	GO:0046872	LOC552286
GB49338	GO:0004842	LOC727490
GB49338	GO:0006281	LOC727490
GB49338	GO:0043240	LOC727490
GB49339	GO:0016021	LOC727496
GB49339	GO:0055085	LOC727496
GB49340	GO:0004609	LOC727050
GB49340	GO:0008654	LOC727050
GB49342	GO:0005215	LOC413840
GB49342	GO:0016021	LOC413840
GB49342	GO:0055085	LOC413840
GB49343	GO:0003676	LOC100578927
GB49343	GO:0046872	LOC100578927
GB49344	GO:0004672	LOC551608
GB49344	GO:0005524	LOC551608
GB49344	GO:0007165	LOC551608
GB49347	GO:0008270	LOC411378
GB49347	GO:0016491	LOC411378
GB49348	GO:0005622	LOC409041
GB49348	GO:0006890	LOC409041
GB49348	GO:0016021	LOC409041
GB49349	GO:0016021	LOC552329
GB49350	GO:0001735	LOC412611
GB49350	GO:0030328	LOC412611
GB49351	GO:0016021	LOC100578526
GB49352	GO:0016021	LOC724710
GB49353	GO:0005198	LOC413222
GB49353	GO:0005882	LOC413222
GB49353	GO:0016021	LOC413222
GB49355	GO:0008270	LOC100576266
GB49356	GO:0003824	LOC412460
GB49356	GO:0030170	LOC412460
GB49361	GO:0008270	LOC100578502
GB49363	GO:0007155	LOC412630
GB49363	GO:0016021	LOC412630
GB49364	GO:0000166	LOC413842
GB49364	GO:0003723	LOC413842
GB49364	GO:0005634	LOC413842
GB49364	GO:0046872	LOC413842
GB49365	GO:0016021	LOC551695
GB49368	GO:0005525	LOC412309
GB49368	GO:0005622	LOC412309
GB49368	GO:0007264	LOC412309
GB49368	GO:0015031	LOC412309
GB49368	GO:0016020	LOC412309
GB49370	GO:0004757	LOC551857
GB49370	GO:0006729	LOC551857
GB49371	GO:0016491	LOC100578628
GB49372	GO:0016021	LOC411699
GB49372	GO:0033227	LOC411699
GB49372	GO:0051033	LOC411699
GB49373	GO:0007165	LOC552265
GB49373	GO:0035091	LOC552265
GB49375	GO:0003677	LOC724727
GB49375	GO:0005634	LOC724727
GB49375	GO:0006355	LOC724727
GB49377	GO:0003735	LOC413296
GB49377	GO:0006412	LOC413296
GB49377	GO:0022627	LOC413296
GB49380	GO:0080019	FAR1
GB49388	GO:0000786	LOC552718
GB49388	GO:0003677	LOC552718
GB49388	GO:0005089	LOC552718
GB49388	GO:0005634	LOC552718
GB49388	GO:0007264	LOC552718
GB49388	GO:0035023	LOC552718
GB49389	GO:0016021	LOC414035
GB49390	GO:0004725	LOC552694
GB49390	GO:0016021	LOC552694
GB49391	GO:0003677	LOC410166
GB49391	GO:0003700	LOC410166
GB49391	GO:0016021	LOC410166
GB49396	GO:0005328	LOC408381
GB49396	GO:0016021	LOC408381
GB49398	GO:0003676	LOC725656
GB49398	GO:0008270	LOC725656
GB49402	GO:0016021	LOC551427
GB49403	GO:0032006	LOC725855
GB49404	GO:0003723	LOC551474
GB49404	GO:0016021	LOC551474
GB49406	GO:0000139	LOC413732
GB49406	GO:0016021	LOC413732
GB49407	GO:0016791	LOC551591
GB49410	GO:0005509	LOC551859
GB49411	GO:0016429	LOC411509
GB49411	GO:0031515	LOC411509
GB49412	GO:0000126	LOC409247
GB49412	GO:0006355	LOC409247
GB49412	GO:0006384	LOC409247
GB49412	GO:0008270	LOC409247
GB49414	GO:0016021	LOC412085
GB49415	GO:0043461	LOC413714
GB49418	GO:0001104	LOC550881
GB49418	GO:0016592	LOC550881
GB49419	GO:0003677	LOC724622
GB49419	GO:0006355	LOC724622
GB49423	GO:0006400	LOC411719
GB49423	GO:0008479	LOC411719
GB49423	GO:0008616	LOC411719
GB49425	GO:0004222	LOC409178
GB49425	GO:0005524	LOC409178
GB49425	GO:0016021	LOC409178
GB49426	GO:0003824	LOC413657
GB49426	GO:0006508	LOC413657
GB49426	GO:0046872	LOC413657
GB49428	GO:0005096	LOC412278
GB49428	GO:0032007	LOC412278
GB49428	GO:0033596	LOC412278
GB49428	GO:0051056	LOC412278
GB49429	GO:0016021	LOC551483
GB49438	GO:0003950	LOC413032
GB49439	GO:0005977	LOC724295
GB49440	GO:0004252	LOC724250
GB49441	GO:0004252	LOC724208
GB49443	GO:0007517	LOC409378
GB49443	GO:0016012	LOC409378
GB49443	GO:0016021	LOC409378
GB49449	GO:0003824	LOC409179
GB49449	GO:0006084	LOC409179
GB49453	GO:0004252	LOC726718
GB49453	GO:0016021	LOC726718
GB49457	GO:0004419	LOC726494
GB49458	GO:0016021	LOC411849
GB49458	GO:0016491	LOC411849
GB49458	GO:0020037	LOC411849
GB49458	GO:0030151	LOC411849
GB49458	GO:0042128	LOC411849
GB49466	GO:0004703	LOC410632
GB49466	GO:0005524	LOC410632
GB49466	GO:0007165	LOC410632
GB49471	GO:0005623	LOC409355
GB49471	GO:0009055	LOC409355
GB49471	GO:0015035	LOC409355
GB49471	GO:0045454	LOC409355
GB49475	GO:0015171	LOC411772
GB49475	GO:0016021	LOC411772
GB49476	GO:0005044	LOC408544
GB49476	GO:0005507	LOC408544
GB49476	GO:0016020	LOC408544
GB49476	GO:0016641	LOC408544
GB49478	GO:0004930	LOC726228
GB49478	GO:0007601	LOC726228
GB49478	GO:0016021	LOC726228
GB49479	GO:0005215	LOC726278
GB49479	GO:0016021	LOC726278
GB49479	GO:0055085	LOC726278
GB49480	GO:0004114	LOC410630
GB49480	GO:0007165	LOC410630
GB49480	GO:0046872	LOC410630
GB49484	GO:0008270	LOC408543
GB49485	GO:0004827	LOC726436
GB49485	GO:0005524	LOC726436
GB49485	GO:0005737	LOC726436
GB49485	GO:0006433	LOC726436
GB49488	GO:0000049	LOC552745
GB49488	GO:0005737	LOC552745
GB49488	GO:0006412	LOC552745
GB49488	GO:0016785	LOC552745
GB49488	GO:0097056	LOC552745
GB49489	GO:0004573	LOC411730
GB49489	GO:0009311	LOC411730
GB49489	GO:0016021	LOC411730
GB49490	GO:0005524	LOC551438
GB49490	GO:0005869	LOC551438
GB49491	GO:0005680	LOC726728
GB49495	GO:0004177	LOC552109
GB49495	GO:0005737	LOC552109
GB49495	GO:0008235	LOC552109
GB49495	GO:0030145	LOC552109
GB49496	GO:0004722	LOC411720
GB49497	GO:0005524	LOC551721
GB49497	GO:0015991	LOC551721
GB49497	GO:0016820	LOC551721
GB49497	GO:0033180	LOC551721
GB49497	GO:0046034	LOC551721
GB49498	GO:0003723	LOC552452
GB49498	GO:0005524	LOC552452
GB49498	GO:0006955	LOC552452
GB49498	GO:0016740	LOC552452
GB49500	GO:0003676	LOC100576221
GB49500	GO:0046872	LOC100576221
GB49501	GO:0003676	LOC100578561
GB49501	GO:0046872	LOC100578561
GB49503	GO:0016021	LOC100576262
GB49504	GO:0005215	LOC409740
GB49504	GO:0005622	LOC409740
GB49505	GO:0005525	LOC413034
GB49505	GO:0005622	LOC413034
GB49505	GO:0007264	LOC413034
GB49505	GO:0015031	LOC413034
GB49505	GO:0016020	LOC413034
GB49506	GO:0004842	LOC724690
GB49506	GO:0008270	LOC724690
GB49506	GO:0016874	LOC724690
GB49507	GO:0003777	LOC724806
GB49507	GO:0005524	LOC724806
GB49507	GO:0007018	LOC724806
GB49507	GO:0016887	LOC724806
GB49507	GO:0030286	LOC724806
GB49511	GO:0005096	LOC410006
GB49511	GO:0008270	LOC410006
GB49511	GO:0051056	LOC410006
GB49514	GO:0003723	LOC413727
GB49514	GO:0004386	LOC413727
GB49514	GO:0005524	LOC413727
GB49515	GO:0003727	LOC725878
GB49515	GO:0006417	LOC725878
GB49516	GO:0005509	LOC551605
GB49518	GO:0005634	LOC411415
GB49518	GO:0045892	LOC411415
GB49519	GO:0008270	LOC552614
GB49522	GO:0005868	LOC726176
GB49522	GO:0007018	LOC726176
GB49525	GO:0000166	LOC413638
GB49525	GO:0003676	LOC413638
GB49527	GO:0000775	LOC725793
GB49527	GO:0005634	LOC725793
GB49527	GO:0007067	LOC725793
GB49528	GO:0000145	LOC410084
GB49528	GO:0006904	LOC410084
GB49534	GO:0004360	Gfat2
GB49534	GO:0005975	Gfat2
GB49534	GO:0030246	Gfat2
GB49534	GO:1901137	Gfat2
GB49535	GO:0004683	Camkii
GB49535	GO:0005524	Camkii
GB49536	GO:0016021	LOC408814
GB49536	GO:0016485	LOC408814
GB49536	GO:0043085	LOC408814
GB49537	GO:0005524	LOC408815
GB49537	GO:0006298	LOC408815
GB49537	GO:0030983	LOC408815
GB49538	GO:0005634	LOC411044
GB49538	GO:0008270	LOC411044
GB49538	GO:0016568	LOC411044
GB49539	GO:0005737	LOC409110
GB49540	GO:0005869	LOC725207
GB49541	GO:0008270	LOC413399
GB49543	GO:0008483	LOC408817
GB49543	GO:0030170	LOC408817
GB49544	GO:0005319	Vg
GB49544	GO:0005576	Vg
GB49544	GO:0045735	Vg
GB49548	GO:0004721	LOC411046
GB49549	GO:0016021	LOC409794
GB49551	GO:0003824	LOC724738
GB49551	GO:0016021	LOC724738
GB49552	GO:0004252	LOC550671
GB49553	GO:0005096	LOC550748
GB49556	GO:0003677	LOC411640
GB49556	GO:0003678	LOC411640
GB49556	GO:0005524	LOC411640
GB49556	GO:0005634	LOC411640
GB49556	GO:0006270	LOC411640
GB49556	GO:0042555	LOC411640
GB49562	GO:0001678	LOC408818
GB49562	GO:0004396	LOC408818
GB49562	GO:0005524	LOC408818
GB49562	GO:0005536	LOC408818
GB49562	GO:0005623	LOC408818
GB49562	GO:0006096	LOC408818
GB49567	GO:0005634	LOC411048
GB49567	GO:1901031	LOC411048
GB49568	GO:0004970	LOC411049
GB49568	GO:0016021	LOC411049
GB49570	GO:0005096	LOC724383
GB49570	GO:0005525	LOC724383
GB49570	GO:0005622	LOC724383
GB49570	GO:0007264	LOC724383
GB49570	GO:0015031	LOC724383
GB49570	GO:0016020	LOC724383
GB49572	GO:0003676	LOC100578773
GB49572	GO:0008270	LOC100578773
GB49573	GO:0006355	LOC550814
GB49573	GO:0043189	LOC550814
GB49578	GO:0008237	LOC552078
GB49578	GO:0008270	LOC552078
GB49582	GO:0004519	LOC413400
GB49582	GO:0006302	LOC413400
GB49582	GO:0008408	LOC413400
GB49582	GO:0030145	LOC413400
GB49582	GO:0030870	LOC413400
GB49583	GO:0003735	Rps14
GB49583	GO:0005840	Rps14
GB49583	GO:0006412	Rps14
GB49585	GO:0005524	LOC551852
GB49585	GO:0016874	LOC551852
GB49589	GO:0001104	LOC411043
GB49589	GO:0016592	LOC411043
GB49593	GO:0004181	LOC412727
GB49593	GO:0008270	LOC412727
GB49594	GO:0016021	LOC725645
GB49596	GO:0005524	LOC409394
GB49596	GO:0016881	LOC409394
GB49596	GO:0019781	LOC409394
GB49596	GO:0045116	LOC409394
GB49597	GO:0000166	LOC409560
GB49597	GO:0003676	LOC409560
GB49598	GO:0000166	LOC413508
GB49598	GO:0003676	LOC413508
GB49604	GO:0003677	LOC727528
GB49606	GO:0000275	LOC727483
GB49606	GO:0015986	LOC727483
GB49606	GO:0046933	LOC727483
GB49606	GO:0046961	LOC727483
GB49607	GO:0016021	LOC409495
GB49609	GO:0002084	LOC551664
GB49609	GO:0008474	LOC551664
GB49611	GO:0005634	LOC724983
GB49611	GO:0006355	LOC724983
GB49611	GO:0043565	LOC724983
GB49612	GO:0006810	LOC551515
GB49612	GO:0016021	LOC551515
GB49613	GO:0006511	LOC411942
GB49621	GO:0004560	LOC412394
GB49621	GO:0006004	LOC412394
GB49622	GO:0003924	LOC551269
GB49622	GO:0005525	LOC551269
GB49623	GO:0005874	LOC726664
GB49623	GO:0019799	LOC726664
GB49623	GO:0048666	LOC726664
GB49623	GO:0070507	LOC726664
GB49623	GO:0071929	LOC726664
GB49624	GO:0016021	LOC552437
GB49626	GO:0004497	LOC100577883
GB49626	GO:0005506	LOC100577883
GB49626	GO:0016705	LOC100577883
GB49626	GO:0020037	LOC100577883
GB49627	GO:0016021	LOC551304
GB49628	GO:0008237	LOC412393
GB49628	GO:0016805	LOC412393
GB49628	GO:0034701	LOC412393
GB49629	GO:0004843	LOC409387
GB49629	GO:0005622	LOC409387
GB49629	GO:0006511	LOC409387
GB49632	GO:0016874	LOC551403
GB49632	GO:0048037	LOC551403
GB49633	GO:0003824	LOC100576850
GB49633	GO:0005730	LOC100576850
GB49633	GO:0006396	LOC100576850
GB49633	GO:0042254	LOC100576850
GB49637	GO:0005634	LOC409543
GB49637	GO:0005737	LOC409543
GB49637	GO:0006606	LOC409543
GB49637	GO:0008565	LOC409543
GB49638	GO:0008270	LOC412690
GB49638	GO:0016021	LOC412690
GB49638	GO:0019706	LOC412690
GB49640	GO:0016021	LOC552608
GB49642	GO:0003677	LOC552548
GB49642	GO:0004677	LOC552548
GB49642	GO:0005524	LOC552548
GB49642	GO:0005634	LOC552548
GB49642	GO:0006303	LOC552548
GB49643	GO:0003824	LOC409324
GB49644	GO:0005634	LOC726394
GB49644	GO:0005813	LOC726394
GB49644	GO:0060271	LOC726394
GB49646	GO:0004601	LOC412013
GB49646	GO:0006979	LOC412013
GB49646	GO:0020037	LOC412013
GB49648	GO:0007218	LOC726377
GB49648	GO:0016021	LOC726377
GB49648	GO:0018990	LOC726377
GB49649	GO:0003824	LOC409306
GB49651	GO:0000145	LOC412036
GB49651	GO:0006887	LOC412036
GB49652	GO:0003677	LOC552527
GB49653	GO:0004648	LOC412670
GB49653	GO:0006564	LOC412670
GB49655	GO:0016021	LOC726100
GB49658	GO:0016491	LOC551302
GB49660	GO:0016758	LOC726253
GB49661	GO:0008270	LOC726305
GB49662	GO:0004965	LOC100578648
GB49662	GO:0016021	LOC100578648
GB49680	GO:0004672	LOC413152
GB49680	GO:0005524	LOC413152
GB49680	GO:0008270	LOC413152
GB49682	GO:0008270	LOC100577417
GB49684	GO:0003677	LOC726842
GB49684	GO:0003700	LOC726842
GB49684	GO:0005634	LOC726842
GB49684	GO:0006351	LOC726842
GB49688	GO:0004601	LOC408953
GB49688	GO:0006979	LOC408953
GB49688	GO:0020037	LOC408953
GB49688	GO:0042600	LOC408953
GB49689	GO:0004601	LOC551544
GB49689	GO:0006979	LOC551544
GB49689	GO:0020037	LOC551544
GB49689	GO:0042600	LOC551544
GB49690	GO:0003676	LOC100576812
GB49692	GO:0005622	LOC412259
GB49692	GO:0035556	LOC412259
GB49692	GO:0051260	LOC412259
GB49696	GO:0004930	LOC412896
GB49696	GO:0016021	LOC412896
GB49700	GO:0016021	LOC726762
GB49700	GO:0022891	LOC726762
GB49702	GO:0006810	LOC552801
GB49702	GO:0016021	LOC552801
GB49704	GO:0016817	LOC551613
GB49705	GO:0005509	LOC410013
GB49708	GO:0016021	LOC411186
GB49708	GO:0055085	LOC411186
GB49723	GO:0000166	LOC409780
GB49723	GO:0003676	LOC409780
GB49726	GO:0004222	LOC409970
GB49726	GO:0031012	LOC409970
GB49727	GO:0004930	LOC724237
GB49727	GO:0016021	LOC724237
GB49728	GO:0016021	LOC551206
GB49732	GO:0005089	LOC413562
GB49732	GO:0035023	LOC413562
GB49734	GO:0005576	LOC413560
GB49734	GO:0006030	LOC413560
GB49734	GO:0008061	LOC413560
GB49735	GO:0005524	LOC724374
GB49735	GO:0006139	LOC724374
GB49735	GO:0019205	LOC724374
GB49738	GO:0003700	LOC413558
GB49738	GO:0003707	LOC413558
GB49738	GO:0005634	LOC413558
GB49738	GO:0006351	LOC413558
GB49738	GO:0008270	LOC413558
GB49738	GO:0043565	LOC413558
GB49751	GO:0003677	LOC551364
GB49751	GO:0005634	LOC551364
GB49753	GO:0016021	LOC410870
GB49755	GO:0003824	LOC410867
GB49757	GO:0005215	Fabp
GB49757	GO:0008289	Fabp
GB49762	GO:0005643	LOC410864
GB49762	GO:0046907	LOC410864
GB49763	GO:0016021	LOC100577605
GB49767	GO:0016021	LOC408688
GB49768	GO:0006281	LOC551914
GB49768	GO:0006338	LOC551914
GB49768	GO:0006355	LOC551914
GB49768	GO:0031011	LOC551914
GB49768	GO:0035267	LOC551914
GB49769	GO:0002128	LOC408687
GB49769	GO:0002181	LOC408687
GB49769	GO:0005737	LOC408687
GB49769	GO:0008175	LOC408687
GB49770	GO:0046872	LOC100578213
GB49771	GO:0005730	LOC725143
GB49771	GO:0006364	LOC725143
GB49771	GO:0032040	LOC725143
GB49773	GO:0008270	LOC408686
GB49777	GO:0016021	LOC410854
GB49777	GO:0019915	LOC410854
GB49778	GO:0016021	LOC410853
GB49779	GO:0072546	LOC551477
GB49784	GO:0016747	LOC551395
GB49785	GO:0016021	Eaat-2
GB49785	GO:0017153	Eaat-2
GB49789	GO:0005761	LOC410856
GB49789	GO:0006915	LOC410856
GB49789	GO:0015935	LOC410856
GB49792	GO:0004970	LOC100577496
GB49792	GO:0005234	LOC100577496
GB49792	GO:0016021	LOC100577496
GB49799	GO:0005765	LOC410860
GB49799	GO:0016021	LOC410860
GB49801	GO:0008324	LOC410862
GB49801	GO:0016021	LOC410862
GB49803	GO:0006351	LOC410863
GB49803	GO:0007049	LOC410863
GB49803	GO:0017053	LOC410863
GB49805	GO:0008270	LOC724851
GB49806	GO:0008270	LOC410866
GB49807	GO:0000077	LOC551008
GB49807	GO:0005634	LOC551008
GB49807	GO:0006281	LOC551008
GB49807	GO:0008270	LOC551008
GB49808	GO:0003677	LOC100578801
GB49809	GO:0005509	LOC408690
GB49812	GO:0008270	LOC408691
GB49813	GO:0006464	LOC410872
GB49813	GO:0008641	LOC410872
GB49819	GO:0009082	LOC100577298
GB49819	GO:0052654	LOC100577298
GB49819	GO:0052655	LOC100577298
GB49819	GO:0052656	LOC100577298
GB49826	GO:0005789	LOC552313
GB49826	GO:0008374	LOC552313
GB49826	GO:0016021	LOC552313
GB49827	GO:0006024	LOC410118
GB49827	GO:0016021	LOC410118
GB49827	GO:0016857	LOC410118
GB49828	GO:0000166	LOC552308
GB49828	GO:0003676	LOC552308
GB49828	GO:0008270	LOC552308
GB49829	GO:0004518	LOC724953
GB49829	GO:0005634	LOC724953
GB49829	GO:0006397	LOC724953
GB49829	GO:0008380	LOC724953
GB49829	GO:0034477	LOC724953
GB49830	GO:0016021	LOC725084
GB49839	GO:0035091	LOC412842
GB49843	GO:0005634	LOC552367
GB49843	GO:0006351	LOC552367
GB49843	GO:0006355	LOC552367
GB49844	GO:0001104	LOC412422
GB49844	GO:0016592	LOC412422
GB49845	GO:0016021	LOC412215
GB49845	GO:0016758	LOC412215
GB49852	GO:0000139	LOC410470
GB49852	GO:0006486	LOC410470
GB49852	GO:0016021	LOC410470
GB49852	GO:0016757	LOC410470
GB49852	GO:0030246	LOC410470
GB49854	GO:0004556	LOC406114
GB49854	GO:0005975	LOC406114
GB49854	GO:0043169	LOC406114
GB49857	GO:0016021	LOC100577092
GB49859	GO:0000289	LOC724505
GB49859	GO:0000932	LOC724505
GB49859	GO:0003676	LOC724505
GB49859	GO:0004535	LOC724505
GB49859	GO:0005634	LOC724505
GB49859	GO:0006397	LOC724505
GB49859	GO:0010606	LOC724505
GB49859	GO:0031251	LOC724505
GB49866	GO:0005634	LOC724120
GB49866	GO:0006355	LOC724120
GB49866	GO:0007275	LOC724120
GB49866	GO:0043565	LOC724120
GB49868	GO:0023052	LOC100578674
GB49869	GO:0005319	LOC551250
GB49870	GO:0003824	LOC412541
GB49871	GO:0016021	LOC550798
GB49876	GO:0004497	LOC724946
GB49876	GO:0005506	LOC724946
GB49876	GO:0016021	LOC724946
GB49876	GO:0016705	LOC724946
GB49876	GO:0020037	LOC724946
GB49878	GO:0004497	LOC413083
GB49878	GO:0005506	LOC413083
GB49878	GO:0016021	LOC413083
GB49878	GO:0016705	LOC413083
GB49878	GO:0020037	LOC413083
GB49879	GO:0005249	LOC551845
GB49879	GO:0008076	LOC551845
GB49879	GO:0051260	LOC551845
GB49882	GO:0005249	LOC412934
GB49882	GO:0008076	LOC412934
GB49882	GO:0051260	LOC412934
GB49885	GO:0004497	LOC412209
GB49885	GO:0005506	LOC412209
GB49885	GO:0016021	LOC412209
GB49885	GO:0016705	LOC412209
GB49885	GO:0020037	LOC412209
GB49887	GO:0004497	LOC726690
GB49887	GO:0005506	LOC726690
GB49887	GO:0016705	LOC726690
GB49887	GO:0020037	LOC726690
GB49888	GO:0004497	LOC413908
GB49888	GO:0005506	LOC413908
GB49888	GO:0016021	LOC413908
GB49888	GO:0016705	LOC413908
GB49888	GO:0020037	LOC413908
GB49890	GO:0004497	Cyp6as5
GB49890	GO:0005506	Cyp6as5
GB49890	GO:0016021	Cyp6as5
GB49890	GO:0016705	Cyp6as5
GB49890	GO:0020037	Cyp6as5
GB49892	GO:0004497	LOC551626
GB49892	GO:0005506	LOC551626
GB49892	GO:0016021	LOC551626
GB49892	GO:0016705	LOC551626
GB49892	GO:0020037	LOC551626
GB49894	GO:0004497	LOC412936
GB49894	GO:0005506	LOC412936
GB49894	GO:0016021	LOC412936
GB49894	GO:0016705	LOC412936
GB49894	GO:0020037	LOC412936
GB49895	GO:0006629	LOC724463
GB49895	GO:0008081	LOC724463
GB49896	GO:0003777	LOC409676
GB49896	GO:0005524	LOC409676
GB49896	GO:0005871	LOC409676
GB49896	GO:0005874	LOC409676
GB49896	GO:0007018	LOC409676
GB49901	GO:0003676	LOC410399
GB49901	GO:0046872	LOC410399
GB49902	GO:0016740	LOC725099
GB49903	GO:0005794	LOC551363
GB49903	GO:0006886	LOC551363
GB49903	GO:0016021	LOC551363
GB49903	GO:0016192	LOC551363
GB49903	GO:0061025	LOC551363
GB49904	GO:0005576	LOC724246
GB49908	GO:0004692	For
GB49908	GO:0005524	For
GB49909	GO:0003676	LOC725111
GB49915	GO:0003676	LOC408439
GB49919	GO:0023052	LOC724687
GB49921	GO:0007155	LOC724548
GB49921	GO:0007229	LOC724548
GB49921	GO:0008305	LOC724548
GB49927	GO:0016021	LOC552002
GB49928	GO:0004842	LOC411585
GB49928	GO:0008270	LOC411585
GB49928	GO:0016881	LOC411585
GB49928	GO:0031386	LOC411585
GB49929	GO:0007155	LOC412663
GB49929	GO:0030155	LOC412663
GB49929	GO:0030334	LOC412663
GB49929	GO:0045995	LOC412663
GB49930	GO:0005215	LOC725069
GB49930	GO:0016021	LOC725069
GB49932	GO:0004672	LOC725088
GB49932	GO:0005524	LOC725088
GB49936	GO:0005509	LOC552081
GB49937	GO:0004371	LOC413697
GB49937	GO:0006071	LOC413697
GB49939	GO:0005509	LOC412828
GB49941	GO:0006886	LOC411410
GB49941	GO:0006888	LOC411410
GB49941	GO:0008270	LOC411410
GB49941	GO:0030127	LOC411410
GB49942	GO:0006810	LOC412503
GB49942	GO:0016021	LOC412503
GB49943	GO:0001731	LOC409550
GB49943	GO:0003743	LOC409550
GB49943	GO:0005852	LOC409550
GB49943	GO:0006446	LOC409550
GB49943	GO:0016282	LOC409550
GB49943	GO:0033290	LOC409550
GB49944	GO:0005198	LOC552616
GB49944	GO:0016226	LOC552616
GB49944	GO:0051536	LOC552616
GB49945	GO:0008270	LOC724551
GB49946	GO:0004252	LOC550735
GB49947	GO:0016021	LOC410573
GB49948	GO:0003723	LOC724125
GB49948	GO:0003735	LOC724125
GB49948	GO:0005840	LOC724125
GB49948	GO:0006412	LOC724125
GB49952	GO:0003777	LOC412230
GB49952	GO:0005524	LOC412230
GB49952	GO:0007018	LOC412230
GB49952	GO:0030286	LOC412230
GB49953	GO:0005623	LOC727031
GB49953	GO:0006904	LOC727031
GB49955	GO:0016021	LOC551036
GB49957	GO:0016787	LOC410577
GB49959	GO:0005737	LOC726962
GB49959	GO:0005801	LOC726962
GB49959	GO:0006888	LOC726962
GB49967	GO:0004471	LOC409682
GB49967	GO:0006108	LOC409682
GB49967	GO:0046872	LOC409682
GB49967	GO:0051287	LOC409682
